Transaction ID,Date,Time,Type of Card,Entry Mode,Amount,Type of Transaction,Merchant Group,Country of Transaction,Shipping Address,Country of Residence,Gender,Age,Bank,Fraud
226513,13/10/2020,9,Visa,Tap,29,Online,Subscription,United Kingdom,United Kingdom,United Kingdom,M,73,TSB,0
226655,14/10/2020,21,MasterCard,PIN,293,Online,Electronics,United Kingdom,United Kingdom,United Kingdom,F,73,Barclays,0
226659,14/10/2020,19,MasterCard,PIN,316,POS,Gaming,Russia,Russia,Russia,M,73,Barclays,0
226799,14/10/2020,12,MasterCard,Tap,21,Online,Children,United Kingdom,United Kingdom,United Kingdom,F,73,Barclays,0
226820,13/10/2020,9,Visa,PIN,242,POS,Children,United Kingdom,United Kingdom,United Kingdom,F,73,Barclays,0
226865,13/10/2020,20,Visa,PIN,45,ATM,Restaurant,United Kingdom,United Kingdom,United Kingdom,F,73,Monzo,0
226935,13/10/2020,12,Visa,PIN,340,ATM,Children,United Kingdom,USA,United Kingdom,M,73,HSBC,0
227043,14/10/2020,18,MasterCard,PIN,187,ATM,Fashion,United Kingdom,United Kingdom,United Kingdom,F,73,Metro,0
227064,13/10/2020,21,MasterCard,Tap,19,ATM,Subscription,United Kingdom,United Kingdom,United Kingdom,F,73,Monzo,0
227089,14/10/2020,8,MasterCard,PIN,53,POS,Subscription,United Kingdom,Russia,United Kingdom,M,73,Barclays,0
227093,14/10/2020,13,MasterCard,PIN,339,Online,Restaurant,United Kingdom,United Kingdom,United Kingdom,M,73,Monzo,0
227216,14/10/2020,7,Visa,Tap,8,Online,Subscription,United Kingdom,United Kingdom,United Kingdom,M,73,Barclays,0
227249,13/10/2020,14,MasterCard,Tap,20,POS,Electronics,United Kingdom,United Kingdom,United Kingdom,M,73,HSBC,0
227458,13/10/2020,11,MasterCard,PIN,229,ATM,Restaurant,India,India,India,M,73,Barclays,0
227506,13/10/2020,13,MasterCard,Tap,9,ATM,Subscription,United Kingdom,United Kingdom,United Kingdom,F,73,TSB,0
227548,14/10/2020,13,Visa,Tap,5,Online,Gaming,United Kingdom,United Kingdom,United Kingdom,M,73,Metro,0
227654,13/10/2020,12,MasterCard,PIN,328,ATM,Food,United Kingdom,United Kingdom,United Kingdom,M,73,Lloyds,0
227678,14/10/2020,14,Visa,Tap,21,ATM,Services,United Kingdom,United Kingdom,United Kingdom,F,73,Metro,0
227728,14/10/2020,17,Visa,PIN,36,POS,Food,United Kingdom,United Kingdom,United Kingdom,F,73,Barclays,0
227773,14/10/2020,10,Visa,PIN,345,Online,Gaming,United Kingdom,United Kingdom,United Kingdom,F,73,Lloyds,0
228024,13/10/2020,17,MasterCard,Tap,21,ATM,Children,India,India,India,M,73,Halifax,0
228073,14/10/2020,14,Visa,Tap,25,ATM,Subscription,United Kingdom,United Kingdom,United Kingdom,M,73,Barclays,0
228086,14/10/2020,4,Visa,PIN,21,Online,Electronics,India,India,United Kingdom,F,73,RBS,1
228235,14/10/2020,13,MasterCard,PIN,33,Online,Services,United Kingdom,United Kingdom,United Kingdom,F,73,Lloyds,0
228248,14/10/2020,9,Visa,Tap,9,Online,Food,United Kingdom,United Kingdom,United Kingdom,M,73,Barclays,0
228289,13/10/2020,23,MasterCard,PIN,370,Online,Children,India,India,India,M,73,Lloyds,0
228299,14/10/2020,9,Visa,PIN,119,Online,Gaming,United Kingdom,United Kingdom,United Kingdom,F,73,HSBC,0
228579,14/10/2020,22,Visa,PIN,212,ATM,Restaurant,United Kingdom,United Kingdom,United Kingdom,M,73,Barlcays,0
228696,14/10/2020,23,MasterCard,PIN,25,Online,Electronics,United Kingdom,United Kingdom,United Kingdom,F,73,Lloyds,0
228718,13/10/2020,10,Visa,PIN,63,POS,Subscription,United Kingdom,United Kingdom,United Kingdom,M,73,Halifax,0
228803,13/10/2020,20,MasterCard,Tap,14,POS,Electronics,China,China,China,M,73,Monzo,0
228890,13/10/2020,12,MasterCard,Tap,18,Online,Children,USA,USA,USA,F,73,Barclays,0
229035,14/10/2020,23,MasterCard,PIN,226,Online,Children,China,China,China,F,73,Metro,0
229100,14/10/2020,10,Visa,Tap,22,ATM,Entertainment,United Kingdom,United Kingdom,United Kingdom,M,73,HSBC,0
229180,14/10/2020,7,Visa,Tap,19,Online,Entertainment,United Kingdom,United Kingdom,United Kingdom,F,73,Metro,0
229220,13/10/2020,10,Visa,PIN,295,ATM,Children,United Kingdom,United Kingdom,United Kingdom,F,73,Barclays,0
229302,14/10/2020,21,Visa,Tap,19,ATM,Services,United Kingdom,United Kingdom,United Kingdom,F,73,Metro,0
229337,13/10/2020,17,MasterCard,PIN,370,Online,Electronics,United Kingdom,United Kingdom,United Kingdom,M,73,TSB,0
229404,13/10/2020,17,Visa,PIN,180,POS,Products,India,India,United Kingdom,M,73,Halifax,0
229417,13/10/2020,3,Visa,Tap,12,Online,Children,China,China,United Kingdom,M,73,Barlcays,1
229546,14/10/2020,19,Visa,PIN,261,ATM,Gaming,United Kingdom,United Kingdom,United Kingdom,F,73,TSB,0
229552,13/10/2020,12,Visa,Tap,24,ATM,Children,United Kingdom,United Kingdom,United Kingdom,F,73,Barclays,0
229590,14/10/2020,22,Visa,Tap,27,Online,Entertainment,United Kingdom,United Kingdom,United Kingdom,M,73,HSBC,0
229610,13/10/2020,9,Visa,PIN,342,POS,Entertainment,India,India,United Kingdom,M,73,Barclays,0
229731,14/10/2020,17,MasterCard,Tap,14,Online,Fashion,United Kingdom,United Kingdom,United Kingdom,F,73,Barlcays,0
229739,14/10/2020,21,Visa,Tap,14,ATM,Children,United Kingdom,United Kingdom,United Kingdom,M,73,HSBC,0
229801,14/10/2020,11,MasterCard,Tap,23,ATM,Children,China,China,China,M,73,TSB,0
229827,14/10/2020,16,Visa,Tap,17,POS,Food,United Kingdom,United Kingdom,United Kingdom,F,73,Barlcays,0
230035,14/10/2020,18,MasterCard,Tap,24,Online,Services,India,India,India,F,73,TSB,0
230037,14/10/2020,13,Visa,PIN,231,POS,Children,United Kingdom,United Kingdom,United Kingdom,F,73,Monzo,0
230042,13/10/2020,10,MasterCard,Tap,7,POS,Food,United Kingdom,United Kingdom,United Kingdom,F,73,HSBC,0
230183,14/10/2020,15,Visa,PIN,286,ATM,Products,United Kingdom,United Kingdom,United Kingdom,M,73,TSB,0
230205,13/10/2020,22,Visa,PIN,393,Online,Electronics,Russia,Russia,Russia,F,73,Barclays,0
230376,13/10/2020,18,MasterCard,Tap,29,Online,Fashion,Russia,United Kingdom,Russia,F,73,Lloyds,0
230574,14/10/2020,23,MasterCard,Tap,15,ATM,Restaurant,China,China,China,F,73,Monzo,0
230584,14/10/2020,4,MasterCard,Tap,29,POS,Subscription,China,China,United Kingdom,M,73,HSBC,1
230702,14/10/2020,12,MasterCard,PIN,219,Online,Gaming,United Kingdom,United Kingdom,United Kingdom,F,73,Barclays,0
230708,14/10/2020,6,Visa,Tap,27,ATM,Subscription,China,China,United Kingdom,M,73,Barlcays,1
230773,13/10/2020,12,Visa,PIN,65,Online,Services,United Kingdom,United Kingdom,United Kingdom,M,73,Metro,0
230857,13/10/2020,21,Visa,PIN,389,Online,Electronics,United Kingdom,United Kingdom,United Kingdom,F,73,Monzo,0
230862,13/10/2020,8,Visa,Tap,9,ATM,Children,United Kingdom,United Kingdom,United Kingdom,F,73,Barclays,0
230872,14/10/2020,8,Visa,Tap,22,ATM,Electronics,United Kingdom,United Kingdom,United Kingdom,F,73,Barclays,0
230983,13/10/2020,17,MasterCard,PIN,341,Online,Gaming,United Kingdom,United Kingdom,United Kingdom,F,73,Monzo,0
231004,13/10/2020,21,MasterCard,PIN,272,POS,Children,United Kingdom,United Kingdom,United Kingdom,M,73,Halifax,0
231048,14/10/2020,22,MasterCard,PIN,302,Online,Services,United Kingdom,United Kingdom,United Kingdom,F,73,Barlcays,0
231116,13/10/2020,22,MasterCard,PIN,158,POS,Services,United Kingdom,United Kingdom,United Kingdom,M,73,RBS,0
231131,14/10/2020,10,Visa,Tap,13,POS,Fashion,United Kingdom,United Kingdom,United Kingdom,M,73,HSBC,0
231172,13/10/2020,18,MasterCard,Tap,23,ATM,Food,USA,USA,United Kingdom,M,73,Metro,1
231252,13/10/2020,21,Visa,Tap,10,ATM,Food,India,India,India,M,73,Barlcays,0
231286,13/10/2020,15,Visa,PIN,339,ATM,Gaming,United Kingdom,United Kingdom,United Kingdom,F,73,Barclays,0
231297,14/10/2020,16,Visa,PIN,198,POS,Entertainment,United Kingdom,United Kingdom,United Kingdom,M,73,Halifax,0
231414,13/10/2020,14,Visa,PIN,361,POS,Entertainment,United Kingdom,Russia,United Kingdom,M,73,HSBC,0
231468,13/10/2020,20,Visa,PIN,235,Online,Entertainment,United Kingdom,United Kingdom,United Kingdom,F,73,Barclays,0
231577,13/10/2020,12,Visa,Tap,14,ATM,Gaming,United Kingdom,United Kingdom,United Kingdom,M,73,Barclays,0
231578,14/10/2020,21,Visa,PIN,113,ATM,Electronics,United Kingdom,United Kingdom,United Kingdom,F,73,Metro,0
231587,13/10/2020,10,MasterCard,Tap,24,POS,Services,United Kingdom,United Kingdom,United Kingdom,M,73,Barlcays,0
231723,13/10/2020,17,MasterCard,Tap,22,Online,Subscription,United Kingdom,United Kingdom,United Kingdom,F,73,Barlcays,0
231757,14/10/2020,11,Visa,PIN,187,ATM,Fashion,United Kingdom,United Kingdom,United Kingdom,M,73,HSBC,0
231840,13/10/2020,13,Visa,PIN,85,ATM,Fashion,China,China,China,M,73,Barclays,0
231910,14/10/2020,17,MasterCard,Tap,8,Online,Fashion,United Kingdom,United Kingdom,United Kingdom,F,73,Halifax,0
231994,13/10/2020,16,Visa,PIN,246,Online,Products,United Kingdom,United Kingdom,United Kingdom,F,73,HSBC,0
232052,14/10/2020,18,Visa,PIN,28,POS,Services,United Kingdom,China,United Kingdom,M,73,Halifax,0
232073,13/10/2020,9,MasterCard,PIN,246,Online,Restaurant,United Kingdom,United Kingdom,United Kingdom,M,73,Barclays,0
232089,14/10/2020,12,Visa,Tap,7,ATM,Products,United Kingdom,United Kingdom,United Kingdom,M,73,TSB,0
232103,14/10/2020,21,Visa,Tap,5,ATM,Products,United Kingdom,United Kingdom,United Kingdom,M,73,Barclays,0
232166,13/10/2020,12,Visa,Tap,29,POS,Fashion,United Kingdom,United Kingdom,United Kingdom,F,73,Lloyds,0
232351,13/10/2020,7,Visa,Tap,10,POS,Subscription,United Kingdom,India,United Kingdom,F,73,Lloyds,0
232436,14/10/2020,11,Visa,PIN,297,POS,Restaurant,United Kingdom,United Kingdom,United Kingdom,M,73,Lloyds,0
232509,14/10/2020,21,MasterCard,Tap,14,ATM,Products,United Kingdom,Russia,United Kingdom,F,73,Barlcays,0
232550,13/10/2020,8,Visa,Tap,27,Online,Gaming,United Kingdom,United Kingdom,United Kingdom,M,73,TSB,0
232620,14/10/2020,9,MasterCard,PIN,234,Online,Products,Russia,Russia,Russia,F,73,Halifax,0
232718,14/10/2020,11,MasterCard,Tap,30,Online,Food,United Kingdom,United Kingdom,United Kingdom,F,73,Lloyds,0
232760,14/10/2020,6,MasterCard,PIN,306,Online,Electronics,India,India,United Kingdom,M,73,Barclays,1
232761,14/10/2020,10,Visa,PIN,148,ATM,Electronics,China,China,China,M,73,Barclays,0
232805,13/10/2020,12,Visa,Tap,23,ATM,Food,United Kingdom,United Kingdom,United Kingdom,M,73,Metro,0
232852,13/10/2020,19,MasterCard,Tap,27,POS,Entertainment,United Kingdom,United Kingdom,United Kingdom,M,73,Monzo,0
232980,14/10/2020,8,MasterCard,Tap,27,Online,Gaming,United Kingdom,United Kingdom,United Kingdom,F,73,Barlcays,0
233023,14/10/2020,18,MasterCard,PIN,379,ATM,Services,United Kingdom,United Kingdom,United Kingdom,M,73,Halifax,0
233029,13/10/2020,21,Visa,Tap,21,Online,Services,Russia,Russia,Russia,M,73,Metro,0
233045,13/10/2020,18,Visa,PIN,241,ATM,Entertainment,Russia,Russia,United Kingdom,F,73,HSBC,0
233263,14/10/2020,14,Visa,PIN,141,Online,Food,China,China,China,M,73,TSB,0
233358,14/10/2020,18,Visa,PIN,93,POS,Products,India,India,India,F,73,TSB,0
233396,14/10/2020,3,Visa,Tap,18,Online,Subscription,USA,USA,United Kingdom,M,73,Halifax,1
233568,13/10/2020,17,Visa,PIN,252,Online,Food,United Kingdom,United Kingdom,United Kingdom,M,73,HSBC,0
233600,14/10/2020,10,Visa,Tap,18,ATM,Fashion,USA,USA,United Kingdom,F,73,Lloyds,1
233660,13/10/2020,10,Visa,Tap,7,ATM,Food,United Kingdom,United Kingdom,United Kingdom,F,73,HSBC,0
233730,13/10/2020,10,Visa,Tap,6,Online,Products,USA,USA,USA,M,73,Halifax,0
233733,14/10/2020,21,Visa,PIN,266,Online,Products,India,India,India,F,73,Barclays,0
233746,13/10/2020,19,Visa,PIN,15,Online,Subscription,United Kingdom,India,United Kingdom,F,73,Monzo,0
233854,13/10/2020,8,Visa,PIN,360,Online,Gaming,United Kingdom,United Kingdom,United Kingdom,M,73,Barlcays,0
233870,13/10/2020,8,MasterCard,Tap,30,Online,Electronics,United Kingdom,United Kingdom,United Kingdom,M,73,Barlcays,0
233893,14/10/2020,21,MasterCard,PIN,357,POS,Food,United Kingdom,United Kingdom,United Kingdom,M,73,Barclays,0
233991,13/10/2020,7,Visa,Tap,6,ATM,Fashion,United Kingdom,United Kingdom,United Kingdom,F,73,TSB,0
233998,13/10/2020,9,Visa,PIN,155,Online,Food,United Kingdom,United Kingdom,United Kingdom,F,73,Lloyds,0
234019,13/10/2020,22,Visa,Tap,13,POS,Subscription,United Kingdom,United Kingdom,United Kingdom,F,73,TSB,0
234071,14/10/2020,19,MasterCard,Tap,8,POS,Gaming,United Kingdom,United Kingdom,United Kingdom,M,73,Lloyds,0
234227,13/10/2020,23,Visa,Tap,20,ATM,Restaurant,United Kingdom,United Kingdom,United Kingdom,M,73,Lloyds,0
234287,13/10/2020,16,MasterCard,PIN,172,ATM,Services,United Kingdom,United Kingdom,United Kingdom,M,73,Halifax,0
234293,14/10/2020,8,Visa,Tap,25,ATM,Children,United Kingdom,United Kingdom,United Kingdom,F,73,Monzo,0
234365,14/10/2020,9,MasterCard,Tap,7,POS,Products,United Kingdom,United Kingdom,United Kingdom,F,73,Barclays,0
234529,13/10/2020,15,MasterCard,PIN,216,ATM,Gaming,United Kingdom,United Kingdom,United Kingdom,F,73,HSBC,0
234605,14/10/2020,17,MasterCard,Tap,9,ATM,Services,United Kingdom,United Kingdom,United Kingdom,F,73,Monzo,0
234721,14/10/2020,7,Visa,Tap,5,Online,Products,India,India,United Kingdom,F,73,Halifax,1
234804,13/10/2020,12,Visa,Tap,7,POS,Gaming,United Kingdom,United Kingdom,United Kingdom,M,73,Monzo,0
234806,14/10/2020,13,MasterCard,Tap,10,ATM,Restaurant,United Kingdom,United Kingdom,United Kingdom,F,73,Barclays,0
234808,13/10/2020,21,MasterCard,PIN,269,ATM,Subscription,United Kingdom,United Kingdom,United Kingdom,F,73,Monzo,0
234821,13/10/2020,14,Visa,Tap,16,Online,Services,India,India,India,F,73,TSB,0
234884,14/10/2020,14,Visa,Tap,30,Online,Services,United Kingdom,United Kingdom,United Kingdom,M,73,TSB,0
234961,14/10/2020,9,Visa,PIN,246,ATM,Subscription,United Kingdom,United Kingdom,United Kingdom,F,73,TSB,0
234973,13/10/2020,9,Visa,Tap,9,POS,Electronics,United Kingdom,United Kingdom,United Kingdom,M,73,Halifax,0
235012,14/10/2020,22,Visa,PIN,139,POS,Children,United Kingdom,United Kingdom,United Kingdom,F,73,Barlcays,0
235044,14/10/2020,22,Visa,Tap,25,Online,Subscription,United Kingdom,Russia,United Kingdom,M,73,Barclays,0
235261,13/10/2020,21,Visa,Tap,12,POS,Restaurant,United Kingdom,United Kingdom,United Kingdom,F,73,Barclays,0
235268,13/10/2020,19,Visa,Tap,29,ATM,Food,United Kingdom,China,United Kingdom,M,73,Monzo,0
235296,13/10/2020,22,MasterCard,Tap,5,Online,Subscription,United Kingdom,Russia,United Kingdom,M,73,Monzo,0
235354,14/10/2020,16,MasterCard,PIN,99,POS,Fashion,United Kingdom,United Kingdom,United Kingdom,M,73,Barlcays,0
235395,13/10/2020,10,Visa,Tap,9,POS,Electronics,United Kingdom,United Kingdom,United Kingdom,F,73,Barlcays,0
235427,13/10/2020,7,Visa,PIN,98,POS,Electronics,United Kingdom,United Kingdom,United Kingdom,M,73,Barclays,0
235444,14/10/2020,17,MasterCard,PIN,329,Online,Subscription,United Kingdom,United Kingdom,United Kingdom,M,73,TSB,0
235475,14/10/2020,14,Visa,Tap,12,Online,Gaming,United Kingdom,United Kingdom,United Kingdom,F,73,Halifax,0
215499,13/10/2020,18,MasterCard,PIN,285,ATM,Electronics,India,India,India,F,74,Barclays,0
215554,13/10/2020,23,Visa,Tap,19,ATM,Electronics,India,India,India,M,74,Halifax,0
215637,13/10/2020,18,MasterCard,PIN,264,Online,Restaurant,United Kingdom,United Kingdom,United Kingdom,M,74,HSBC,0
215677,13/10/2020,7,MasterCard,Tap,9,Online,Gaming,Russia,Russia,Russia,M,74,Halifax,0
215705,14/10/2020,21,Visa,Tap,19,Online,Children,India,India,India,M,74,Halifax,0
215731,14/10/2020,7,MasterCard,Tap,5,ATM,Fashion,United Kingdom,United Kingdom,United Kingdom,F,74,Barclays,0
215775,14/10/2020,9,Visa,PIN,332,Online,Food,United Kingdom,China,United Kingdom,M,74,Barclays,0
215798,14/10/2020,22,MasterCard,Tap,25,POS,Fashion,United Kingdom,Russia,United Kingdom,M,74,Halifax,0
215817,13/10/2020,14,Visa,PIN,389,POS,Subscription,China,China,China,F,74,Barlcays,0
215861,14/10/2020,16,Visa,PIN,97,POS,Gaming,United Kingdom,United Kingdom,United Kingdom,M,74,TSB,0
215873,14/10/2020,17,MasterCard,PIN,167,ATM,Restaurant,United Kingdom,United Kingdom,United Kingdom,F,74,RBS,0
216048,14/10/2020,19,MasterCard,Tap,18,Online,Products,United Kingdom,United Kingdom,United Kingdom,M,74,Barclays,0
216065,14/10/2020,12,Visa,Tap,25,Online,Children,China,China,China,M,74,Barclays,0
216167,14/10/2020,12,MasterCard,PIN,270,POS,Restaurant,United Kingdom,United Kingdom,United Kingdom,M,74,Metro,0
216219,14/10/2020,10,Visa,PIN,142,ATM,Food,United Kingdom,Russia,United Kingdom,F,74,Barclays,0
216223,14/10/2020,10,Visa,Tap,23,POS,Products,United Kingdom,United Kingdom,United Kingdom,F,74,Monzo,0
216316,14/10/2020,21,Visa,PIN,52,POS,Restaurant,United Kingdom,United Kingdom,United Kingdom,F,74,Lloyds,0
216342,14/10/2020,23,Visa,Tap,16,Online,Products,United Kingdom,United Kingdom,United Kingdom,F,74,Barclays,0
216439,13/10/2020,11,Visa,Tap,26,Online,Food,China,China,China,M,74,RBS,0
216453,13/10/2020,20,MasterCard,Tap,16,ATM,Subscription,United Kingdom,United Kingdom,United Kingdom,F,74,Halifax,0
216482,13/10/2020,16,MasterCard,PIN,131,ATM,Subscription,United Kingdom,United Kingdom,United Kingdom,M,74,Halifax,0
216536,13/10/2020,14,MasterCard,Tap,13,POS,Entertainment,United Kingdom,United Kingdom,United Kingdom,F,74,RBS,0
216548,13/10/2020,20,Visa,PIN,237,ATM,Subscription,United Kingdom,USA,United Kingdom,F,74,Lloyds,0
216607,14/10/2020,22,MasterCard,PIN,138,ATM,Fashion,USA,USA,USA,M,74,Metro,0
216641,13/10/2020,12,Visa,PIN,306,ATM,Fashion,United Kingdom,United Kingdom,United Kingdom,F,74,HSBC,0
216697,13/10/2020,7,MasterCard,PIN,193,POS,Entertainment,USA,USA,USA,F,74,HSBC,0
216727,14/10/2020,11,Visa,Tap,27,Online,Services,China,China,United Kingdom,F,74,TSB,1
216914,14/10/2020,14,MasterCard,PIN,128,Online,Products,United Kingdom,United Kingdom,United Kingdom,F,74,Halifax,0
217029,13/10/2020,19,MasterCard,Tap,22,POS,Entertainment,Russia,Russia,Russia,F,74,HSBC,0
217171,13/10/2020,21,MasterCard,PIN,97,POS,Food,USA,USA,United Kingdom,F,74,Lloyds,0
217344,14/10/2020,22,MasterCard,PIN,120,ATM,Food,United Kingdom,United Kingdom,United Kingdom,M,74,HSBC,0
217497,14/10/2020,16,MasterCard,Tap,25,ATM,Food,United Kingdom,United Kingdom,United Kingdom,F,74,Halifax,0
217503,14/10/2020,23,Visa,PIN,87,ATM,Entertainment,United Kingdom,United Kingdom,United Kingdom,F,74,Lloyds,0
217512,13/10/2020,16,Visa,Tap,29,POS,Gaming,United Kingdom,India,United Kingdom,M,74,Lloyds,0
217551,14/10/2020,9,MasterCard,PIN,267,ATM,Subscription,United Kingdom,USA,United Kingdom,M,74,Barlcays,0
217596,14/10/2020,14,Visa,PIN,118,POS,Food,United Kingdom,United Kingdom,United Kingdom,M,74,TSB,0
217917,13/10/2020,20,MasterCard,Tap,27,ATM,Food,United Kingdom,United Kingdom,United Kingdom,M,74,HSBC,0
217972,14/10/2020,15,MasterCard,PIN,40,Online,Subscription,United Kingdom,United Kingdom,United Kingdom,M,74,RBS,0
218011,13/10/2020,19,MasterCard,Tap,17,ATM,Fashion,India,India,India,F,74,Metro,0
218090,14/10/2020,13,MasterCard,Tap,7,ATM,Services,United Kingdom,United Kingdom,United Kingdom,M,74,Halifax,0
218132,14/10/2020,22,MasterCard,PIN,106,Online,Subscription,United Kingdom,United Kingdom,United Kingdom,M,74,Barclays,0
218231,14/10/2020,16,Visa,Tap,24,Online,Restaurant,United Kingdom,United Kingdom,United Kingdom,M,74,Monzo,0
218262,14/10/2020,22,Visa,PIN,396,Online,Entertainment,United Kingdom,United Kingdom,United Kingdom,F,74,Barclays,0
218263,14/10/2020,8,MasterCard,PIN,303,ATM,Gaming,India,India,United Kingdom,F,74,Barclays,0
218305,13/10/2020,21,MasterCard,PIN,211,Online,Entertainment,Russia,Russia,Russia,M,74,RBS,0
218376,13/10/2020,20,Visa,PIN,58,Online,Services,United Kingdom,United Kingdom,United Kingdom,M,74,RBS,0
218473,14/10/2020,16,Visa,Tap,30,ATM,Entertainment,Russia,Russia,Russia,F,74,Lloyds,0
218558,13/10/2020,14,MasterCard,Tap,22,POS,Electronics,United Kingdom,United Kingdom,United Kingdom,F,74,RBS,0
218732,13/10/2020,23,Visa,PIN,213,ATM,Fashion,United Kingdom,China,United Kingdom,M,74,Barclays,0
218755,14/10/2020,12,Visa,PIN,167,ATM,Restaurant,United Kingdom,United Kingdom,United Kingdom,M,74,Barclays,0
218774,13/10/2020,22,Visa,Tap,19,ATM,Electronics,United Kingdom,United Kingdom,United Kingdom,F,74,TSB,0
218828,14/10/2020,22,MasterCard,Tap,8,POS,Fashion,United Kingdom,United Kingdom,United Kingdom,M,74,Metro,0
218859,14/10/2020,9,Visa,PIN,109,POS,Gaming,United Kingdom,China,United Kingdom,M,74,Metro,0
218885,14/10/2020,14,Visa,Tap,29,Online,Fashion,India,India,India,M,74,Monzo,0
218960,14/10/2020,14,MasterCard,Tap,15,Online,Gaming,United Kingdom,United Kingdom,United Kingdom,F,74,RBS,0
219109,13/10/2020,11,MasterCard,PIN,278,Online,Children,United Kingdom,United Kingdom,United Kingdom,M,74,Barclays,0
219217,13/10/2020,20,Visa,PIN,307,POS,Subscription,United Kingdom,United Kingdom,United Kingdom,M,74,Barclays,0
219224,14/10/2020,23,Visa,Tap,11,POS,Services,United Kingdom,United Kingdom,United Kingdom,M,74,HSBC,0
219332,13/10/2020,17,MasterCard,Tap,29,Online,Restaurant,United Kingdom,United Kingdom,United Kingdom,F,74,Monzo,0
219379,13/10/2020,15,MasterCard,PIN,267,ATM,Children,United Kingdom,United Kingdom,United Kingdom,F,74,Barclays,0
219524,13/10/2020,20,Visa,PIN,345,ATM,Food,Russia,Russia,Russia,M,74,Barclays,0
219588,13/10/2020,7,Visa,PIN,132,ATM,Gaming,United Kingdom,United Kingdom,United Kingdom,F,74,Halifax,0
219600,14/10/2020,13,MasterCard,Tap,23,ATM,Entertainment,USA,United Kingdom,USA,M,74,Barclays,0
219681,13/10/2020,8,Visa,PIN,247,Online,Subscription,Russia,Russia,Russia,F,74,Barclays,0
219831,14/10/2020,13,MasterCard,Tap,19,Online,Gaming,USA,USA,United Kingdom,F,74,HSBC,1
219838,14/10/2020,23,MasterCard,PIN,198,Online,Entertainment,India,India,India,M,74,Barlcays,0
219904,14/10/2020,9,MasterCard,PIN,253,Online,Restaurant,United Kingdom,United Kingdom,United Kingdom,M,74,Barclays,0
